grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,samples,step
91.65543202544058,14.225144577026368,39.73408564813437,4.247623833333398,5.44978239558848,7.425732782542613,69376,270
64.13621311322338,8.60431137084961,17.496711343076615,4.143366839777498,5.2723034210897675,7.210050673787823,71936,280
76.56199793636767,10.683373737335204,27.373387789726316,4.060549860608713,5.221893334536366,7.0611089859355065,74496,290
63.64622161547983,8.338684368133547,17.211635595010055,3.9058390899007063,5.038611784046089,6.815946002801272,77056,300
84.86690815127771,11.540734720230104,31.788390614734553,3.8340004090151187,4.915399232114743,6.636005027416611,79616,310
63.55473304149406,8.095900774002075,17.67056514472963,3.768495506075008,4.775867835059763,6.546593786045246,82176,320
75.18679986014264,9.547655582427977,24.309231726716177,3.634817002685208,4.645060619578296,6.274331017038719,84736,330
53.629876872775284,6.641667890548707,12.2338737119799,3.5474465216359783,4.521352517770144,6.167357975769623,87296,340
72.96743833640775,9.886658811569212,25.735036419559517,3.4487904709948993,4.407923778410874,5.978453612862494,89856,350
53.01218600305987,6.384273290634157,12.042958097208086,3.3940113952648656,4.255747966277287,5.808744768791005,92416,360
60.26690403135118,7.234065675735474,15.55400189274317,3.2666072592705135,4.183485525800991,5.722474935174181,94976,370
61.64633945318498,8.114164829254152,19.327465468288015,3.1729658297183194,4.091810171450343,5.585321285106508,97536,380
65.88086558307025,9.211289644241333,24.32784951891645,3.135160861171298,3.9688305088584803,5.481908369512077,100096,390
67.20171881795196,9.120578718185426,23.81471441831528,3.010367902313791,3.8456814095164082,5.232038504767647,102656,400
52.4765546811034,5.850873994827271,11.869603739973012,2.946930252234388,3.758958815799213,5.113571139096095,105216,410
64.37874176486186,7.259972858428953,16.877183015474994,2.889728287393732,3.653592837402243,5.0577926290316855,107776,420
57.87760263307478,6.359604978561401,14.54509481011479,2.8004584975962423,3.5573609946168396,4.833822019363442,110336,430
64.61496812324401,7.830009269714355,20.6135942238824,2.7273852766599185,3.451353628635405,4.742725962841951,112896,440
51.841936994325415,6.278522396087646,15.30483631319645,2.6248730922037886,3.4150432671033397,4.5621447019346375,115456,450
49.04340895421953,5.19075608253479,10.38105951750879,2.5920199803451967,3.2874653923034676,4.460825053799044,118016,460
51.706731930587985,5.399973440170289,11.631564348604428,2.4936248681169597,3.2056647548266617,4.364854393935791,120576,470
56.68001310629784,6.4336676597595215,15.064400885649984,2.4150028851772447,3.1193150240527716,4.28348182415087,123136,480
52.13632333312521,6.122972011566162,15.031515537376267,2.369498987736241,2.9847145244336364,4.128392260565479,125696,490
53.30097814414449,6.1265456199646,15.766477307328921,2.2742084674009195,2.953111552108413,3.973237803610524,128256,500
58.301392753303354,7.221949672698974,20.176709971488812,2.2400704218169425,2.869074877835473,3.865984806566993,130816,510
52.37162124921224,5.837298130989074,14.490950702882783,2.1609509281062214,2.788327636277081,3.756975172541517,133376,520
75.88144008596443,9.47808871269226,29.324254423705394,2.110920065297528,2.706785156677079,3.665949770027685,135936,530
39.42583912776199,3.7448235511779786,6.892167466410093,2.0460947046692093,2.6244190948513824,3.5550791374248107,138496,540
50.625432710494124,5.443758964538574,13.879606455798438,1.9565600549021076,2.508910917489608,3.4781123592129246,141056,550
38.859352813618614,3.554323053359985,6.42270032207414,1.9253167510032665,2.4663084622271727,3.370754835380845,143616,560
52.97993108628182,4.810034203529358,11.542248927079717,1.8744187576648514,2.40133725182165,3.2476195953672478,146176,570
53.158758709571906,4.741465353965759,11.711033340145194,1.8295364751397387,2.3390592917799977,3.1839686898128936,148736,580
50.85621359108555,4.9701769828796385,12.901997753686306,1.7621439605077607,2.248540854987814,3.0456509772119538,151296,590
50.499770125747226,5.191742944717407,14.064044500830812,1.6792956953665168,2.17417818869837,3.0009149255140732,153856,600
44.30792557542504,3.78265860080719,8.158099358295319,1.6584202357106832,2.1213196778830685,2.8570455287518537,156416,610
35.48768442596483,3.0115681171417235,5.5857803097011915,1.6058149442288558,2.049683887157991,2.782312432113959,158976,620
39.184738652928665,4.0436824560165405,10.251200480009212,1.565081863514966,2.006227505844344,2.716996567065899,161536,630
47.911375027125764,4.613270902633667,12.435283865556357,1.5091578209737555,1.945340148714945,2.638345765416279,164096,640
51.75056688291451,4.748485493659974,13.044194637248232,1.4677510437935706,1.8630153610959013,2.5690881473103495,166656,650
34.50921113568739,2.7945082664489744,5.238735488857983,1.4312110024824742,1.8142309191649906,2.484651647075536,169216,660
35.46137144555905,2.8259587764739997,5.6872981837950585,1.3841994670951907,1.782273283562598,2.427415319464421,171776,670
38.325422178361826,2.921034812927246,6.244606255933946,1.334575914361941,1.7126806122656097,2.345973329197976,174336,680
39.92933852686432,3.9207466602325436,10.76322741577814,1.3117349725728797,1.6799502574538014,2.2817924024622407,176896,690
38.283449827393,2.853636145591736,6.146180305384578,1.2648481876322277,1.6490170494676208,2.2035509256065855,179456,700
30.196820356852168,2.2684258580207826,4.065013550359042,1.2310146314757202,1.563527840969031,2.1395481737932833,182016,710
36.40158484084069,2.6343806862831123,5.7910282627905225,1.1969377881050094,1.5436772572168402,2.057481126952918,184576,720
37.44170461065303,2.67224383354187,6.132594133068793,1.1499636079623594,1.475664527029604,2.003114273241074,187136,730
55.94222469720581,6.134800624847411,21.348589611313027,1.109331582968331,1.4529073303139286,1.9396586547915227,189696,740
35.32841838277428,2.4810647606849665,5.396414142918661,1.0808639983928745,1.3737131780257446,1.8970253723659298,192256,750
35.27726411490899,3.169843006134033,8.50244677811861,1.07991479959216,1.3548200005178974,1.8050662573367808,194816,760
30.893487273155984,2.1507545471191407,4.335346510997543,1.0209395987563579,1.3118892600248144,1.7566687739233866,197376,770
31.525324530343486,2.154675555229187,4.627235712849085,0.9982214930096308,1.2446095224715958,1.7195354697345946,199936,780
36.78209794314961,3.0429050564765934,8.06019883105782,0.9688293862910501,1.2282979853763543,1.651796337636578,202496,790
37.824398376047654,3.2603657960891725,9.219549218629613,0.9267436939592172,1.1869802094016229,1.6073446103100513,205056,800
50.99015284336059,3.7666099786758425,12.101385863572355,0.903911836158771,1.1594042068436006,1.5640510188707393,207616,810
27.148543390201,1.6916168093681334,3.2936379525014234,0.8739080656595604,1.1188005447584086,1.5057504689903938,210176,820
28.530538360885252,1.6846796274185183,3.2304345250308684,0.8499640534231976,1.0994733320472685,1.4954042259441236,212736,830
24.700188129793673,1.5908862590789798,2.9767661254824502,0.8187323888810746,1.0588138707634878,1.4426025537613019,215296,840
37.01065766741796,2.951105999946594,8.493923098077081,0.7937004904983168,1.0074067306272765,1.38425143823229,217856,850
24.917643435014266,1.55525484085083,3.0369282229782715,0.7748772764187106,0.9691468657810438,1.3313221873715533,220416,860
25.031810961710068,1.5063978433609009,3.0421196657625424,0.7413515314193715,0.9720205314801288,1.314931496730279,222976,870
44.43092421192244,3.0290272951126105,8.980219210277912,0.7366925015212594,0.9328609726130064,1.2380153363702269,225536,880
24.43124804543819,1.4503170609474183,3.015594312927079,0.7184849996558003,0.9029531895425849,1.2068755481369007,228096,890
29.332193111382775,1.5303012371063232,3.3349880496413644,0.6986221697413937,0.8780214307581182,1.1963552326922378,230656,900
24.342452604617876,1.446238088607788,3.1323066372072925,0.6769753808580987,0.8462418964211367,1.137837722347333,233216,910
24.89681302719148,1.431790816783905,3.0851280740654152,0.6471116710087914,0.8404173186229116,1.1151059257009865,235776,920
23.66588690341061,1.341405701637268,2.8020055338037198,0.6163781080893652,0.7946997853552222,1.1101495009612268,238336,930
27.3598912821403,1.3847130417823792,3.1537976156624525,0.6042514152610075,0.7676571979426746,1.0621835153102892,240896,940
25.725412084821365,1.3178900361061097,2.961663289691885,0.5826167816063407,0.7423924445813782,1.0155106560925236,243456,950
20.329104229574526,1.1321066498756407,2.2116784671912098,0.5626965415424223,0.754725541667845,0.9750909831830912,246016,960
22.785023508225905,1.2323438048362731,2.567541734182411,0.5617759070153163,0.7262815633764517,0.9862896950471965,248576,970
29.807151873133677,1.462701368331909,3.7642991375951684,0.532988509130052,0.679667946668299,0.9216850719532789,251136,980
32.34303018049293,2.4059557676315304,7.406252609802614,0.5178921020541063,0.6648829334205197,0.8901624594156349,253696,990
31.752870750722316,2.2975870847702025,7.193985921898918,0.5092657028690096,0.6427854745344534,0.8680243269260711,256256,1000
26.763995752122984,1.1874596953392031,2.755634733038063,0.48215554044131365,0.6160557873043983,0.8510713526040798,258816,1010
30.139293834122473,2.28374263048172,7.210182678399149,0.46882747299671185,0.5956977183658145,0.8066024487396615,261376,1020
28.218742514497027,2.036631602048874,6.19435781561727,0.45302886511199186,0.5842571755874102,0.7957977472030098,263936,1030
34.978606700588074,2.2091905653476718,6.919510190109268,0.43740067130594157,0.5683258317509,0.7729632106076386,266496,1040
41.37993251069403,2.195063060522079,6.878230190159337,0.4281704233641308,0.5552383512998651,0.7433679812236725,269056,1050
32.36203808428061,2.0092174589633944,6.276051286722255,0.4161098915309951,0.5263992040077368,0.7121546771198787,271616,1060
23.145639609716106,0.9928256332874297,2.2907193111715123,0.40901692373037746,0.5096307455619685,0.7006345102448516,274176,1070
28.810287974025837,2.1085205376148224,6.865065987816674,0.3882403747295027,0.49733952263900316,0.6686223476597271,276736,1080
15.506443683719427,0.7538819074630738,1.4491285263955842,0.3752487545827,0.48049454914623135,0.6606389747825635,279296,1090
24.88639303890899,1.0808537185192109,2.8916309004852585,0.3586510131462891,0.4734831284427184,0.6264545430613172,281856,1100
21.606986400935874,0.9005741357803346,2.1317117972488875,0.3523006558615641,0.4491369034430779,0.6107190534061094,284416,1110
33.887396631517426,1.9823142170906067,5.977046271319772,0.3446477446673482,0.4316431535238568,0.5977984260743021,286976,1120
31.03809487568963,2.0641943752765655,7.282758421741758,0.3307255715977374,0.4214199884990412,0.5697155567481126,289536,1130
15.824944340447896,0.709802806377411,1.5292657068643114,0.3277428405463969,0.4079883718183307,0.5620990508581248,292096,1140
16.141128607297077,0.7148205816745759,1.5937648633272807,0.3152652854837901,0.39254783442514024,0.5399255248006698,294656,1150
21.575319834892206,1.6729774236679074,5.405452484962392,0.3010032283787199,0.3888370063331133,0.5243220079208403,297216,1160
13.361984497272033,0.5989035367965698,1.2832191745717527,0.29230775598675884,0.38442470706081927,0.5047988190397458,299776,1170
43.05536981256963,3.004753494262695,11.1114359378338,0.2931143489351381,0.3626817167424083,0.5101449323765538,302336,1180
22.234517521762992,0.8232000946998596,2.24732000677586,0.2762676829722385,0.3497223492325621,0.47339911920390115,304896,1190
17.443579160694235,0.6927653700113297,1.6675110649897233,0.269285470573836,0.34683439204412886,0.46688835677199436,307456,1200
39.81294643008212,2.14608134329319,7.610089180946916,0.26062094291898663,0.3422564130998391,0.448464075089052,310016,1210
15.140275049779179,0.5935314118862153,1.3527985854007512,0.25175489520634037,0.32244788517411255,0.446562434421893,312576,1220
29.267873154622222,1.6516899853944778,5.445794794123251,0.23970680589956878,0.30981856566949145,0.4294704384530435,315136,1230
13.019675041523449,0.5451273262500763,1.1598811045006625,0.24559672100552124,0.30177459782003824,0.4070048467933855,317696,1240
24.884285872134523,1.6872837662696842,5.891790732351706,0.23562386679621453,0.30041922087557454,0.3971589449482189,320256,1250
17.224973172961203,0.6055312126874925,1.6270220062869083,0.23114213025370317,0.28560747007974446,0.38398312252038075,322816,1260
25.338009190750203,0.8387720167636871,2.553792775209462,0.22169113223308293,0.276882594333998,0.38564048919382515,325376,1270
31.402490654303435,0.881781530380249,2.6844304773432737,0.2156538895993347,0.27959700783565344,0.37436849508503084,327936,1280
38.120701624967595,2.712689593434334,9.702273219171078,0.20477973583491496,0.2662816515012132,0.3561818997223917,330496,1290
15.191691030364723,0.5188217520713806,1.3141071807635798,0.2050724162396748,0.25807846875722795,0.3440164861007749,333056,1300
21.25154792481499,0.7463654190301896,2.2225904611114866,0.20269994407892208,0.25437503799338007,0.3407562652282019,335616,1310
18.656629137094807,1.45072423517704,5.302389767272978,0.1933587959201138,0.24049979545236608,0.33765229017688664,338176,1320
14.975479470286729,0.5706565201282501,1.504158821492421,0.18657763598804622,0.24720277588652534,0.3294504702764322,340736,1330
24.241226881007556,1.5789609134197233,5.561694600725112,0.18219710821090904,0.2352253751009928,0.3103021175741965,343296,1340
10.185942471714958,0.399717453122139,0.8945898617718633,0.1759183877443169,0.23517037251969886,0.31041374018827045,345856,1350
11.032881287389799,0.4171219110488892,0.982608118069173,0.17442222548562555,0.22134183677098185,0.3052991948120448,348416,1360
17.535296788326093,0.5604783356189728,1.5649333324523125,0.16915139562374204,0.2175965079569195,0.29686418524173264,350976,1370
15.891643698307337,0.5327593326568604,1.425955604395513,0.16170307771721604,0.2107700324353305,0.288983338142817,353536,1380
10.692513925815698,0.4099192053079605,1.0255405699257163,0.156523241076636,0.19824620901750392,0.27752773228444605,356096,1390
10.187528978761081,0.37240965664386755,0.8746986719437483,0.15660236715715123,0.20111688916048842,0.27092461149705355,358656,1400
20.223387536517304,1.44178968667984,5.360902147891557,0.14823232240673148,0.19765279676690828,0.2610268852690609,361216,1410
9.317973054369746,0.3621559590101242,0.85436743576461,0.15312600840253845,0.1909870358705524,0.25232424726639907,363776,1420
8.40811681168289,0.33144499957561496,0.7266236943117638,0.14528540177435198,0.18905691743222458,0.24946657574046197,366336,1430
14.219881283748125,0.504722175002098,1.3771047308489115,0.1427775229145802,0.1824247545059803,0.25143109282490395,368896,1440
35.879434054363045,2.462869438529014,9.460737487580047,0.1422048375933054,0.17755219061492114,0.2455696810025149,371456,1450
25.703402026087673,1.4790023356676105,5.430367022469376,0.13912378427065453,0.17920292861648468,0.2434299816543229,374016,1460
11.622994865971236,0.3837867617607117,0.9831971597542523,0.13746879945355886,0.17653276462719503,0.23111016114292665,376576,1470
20.93739364797583,0.5852776646614075,1.9132300879892368,0.13077950392157664,0.16670033650340715,0.22424061170646123,379136,1480
12.126307945316798,0.4173104792833328,1.1909508880239952,0.1293191120249252,0.1671609176807453,0.22611679427478742,381696,1490
17.25781026033618,0.44583543539047243,1.262566643447006,0.12601963876958053,0.16170638826645573,0.2212965676722968,384256,1500
15.309398364880439,0.4852675750851631,1.4690129582680027,0.12846086777121052,0.16111894257837336,0.22451080760256692,386816,1510
10.615097622808712,0.3902549266815186,1.0459117991511109,0.12610507554512335,0.15627707328788829,0.20448144620899478,389376,1520
19.71602915344294,0.5732846692204475,1.8283851875798893,0.12237453222770694,0.15993656302484213,0.1948943511232761,391936,1530
26.18426590892251,0.5571838945150376,1.775255024256305,0.11802823722268939,0.14930055090365976,0.20476950968312835,394496,1540
17.509716476525497,1.3339874863624572,4.782176165278162,0.11727794375557153,0.14865973954200748,0.194784625256552,397056,1550
8.805043837871654,0.314801798760891,0.7879327322927215,0.11993273746881758,0.1475324449498975,0.1914189059424439,399616,1560
7.548271949998902,0.28211553841829307,0.6908520181627515,0.1122955572857814,0.1460257952111893,0.18996359975512572,402176,1570
6.992936027681264,0.27907372564077376,0.6748394151949676,0.11289388462319036,0.13823858915602788,0.1894066805981342,404736,1580
18.719007441606454,1.3604727983474731,5.015675673485736,0.10754092757595829,0.13949356700223245,0.18680749244895975,407296,1590
11.481296150920002,0.3244051977992058,0.8779091936902118,0.10930949016243016,0.14099516847654803,0.19261662390813003,409856,1600
9.114055503090833,0.29880992621183394,0.7870777979930023,0.10493506436624853,0.13273658817447995,0.17925668245363938,412416,1610
8.547741012331281,0.2895909234881401,0.7587911297407451,0.10270386812662365,0.1353883126009539,0.1810241045373856,414976,1620
18.79777041796196,1.2453716889023776,4.547372873113549,0.10267069034851523,0.13157897497240625,0.1796169593580997,417536,1630
7.048532918004415,0.2663746580481529,0.6748691597264009,0.1024836364511675,0.13519523328175978,0.1720308111459243,420096,1640
26.032196720065134,1.3305940553545952,4.9189323457931335,0.0992575029081652,0.130909203465476,0.16453480479640953,422656,1650
20.00673022732343,1.3127975568175314,4.912269448943996,0.10059587368055979,0.12715813604531293,0.17350687946077262,425216,1660
15.457150680546945,1.2234304204583168,4.841936863456271,0.09978796288903283,0.1263790989254774,0.17317367879769735,427776,1670
23.751178223570964,1.3733525544404983,5.299092762547159,0.09592639582145591,0.12341817392475302,0.1700279843379821,430336,1680
7.90386674849631,0.2676142483949661,0.689756802495225,0.096901111690532,0.1252698857885923,0.1620020413514457,432896,1690
14.311609326277146,1.205998182296753,4.225731324011463,0.09717484990358351,0.12468974813227629,0.16479357666795771,435456,1700
7.182126112730245,0.24528732001781464,0.5970906781926981,0.09235468361574645,0.12080969153267435,0.15925476937864266,438016,1710
24.80416204938629,1.387354665994644,5.06303054422481,0.09173396511801649,0.11323469086508663,0.16451242144062678,440576,1720
5.164296126325823,0.20119855552911758,0.4544314349846038,0.09492853566255732,0.11486731781015638,0.15403401463108646,443136,1730
47.27904504271376,0.5117623895406723,1.6452229181788764,0.09321680267188528,0.11441087804552964,0.1631528746918589,445696,1740
14.001166176906573,1.140236419439316,4.39411814081498,0.089292391085854,0.11442151654505812,0.16210549740285515,448256,1750
10.088038453081595,0.2845915794372558,0.8076526204873379,0.08561704979259602,0.11366802988997497,0.15438800709373982,450816,1760
15.543460279605927,1.220350018143654,4.392071714032109,0.09110399607484583,0.1137483692400052,0.14983029684419713,453376,1770
7.712570411872382,0.24172271341085433,0.6185763825894903,0.09102930326567689,0.11220943554629131,0.14823030335741613,455936,1780
20.882669657446304,0.4647488355636597,1.5343559366046324,0.08583864742968367,0.11068134463204238,0.15507404934955632,458496,1790
40.53036061589927,2.359713700413704,8.651026900669764,0.08432759644061912,0.10822388343213078,0.1444496428377406,461056,1800
27.415413354801853,2.1467194572091097,8.148353858212772,0.08658396685715303,0.10858498102896016,0.14397028385146116,463616,1810
13.08705153362141,0.31619727313518525,0.9054379459349976,0.08478158788351389,0.10843406593824016,0.15075572623416433,466176,1820
13.76619610810607,0.37583298683166505,1.1273810493044802,0.08519188829714378,0.11072821407857866,0.1427679571542315,468736,1830
14.488496952651431,1.1433189764618874,4.532233037546687,0.08479830174814271,0.10389487036073672,0.14157313709006172,471296,1840
5.1598322489291215,0.20532782822847367,0.47943559308585343,0.08391250583150489,0.10420863923445275,0.13787579508173237,473856,1850
9.45465649891059,0.3016461908817291,0.8791006761106449,0.08034789627389086,0.10182735347883476,0.1375672280315368,476416,1860
14.124257244496238,0.37050198316574096,1.1957436959319299,0.07975429239271202,0.10285423787632832,0.13790065663014328,478976,1870
18.31841861709257,1.313259679079056,4.839426029835795,0.07854178405454278,0.1020779988131767,0.13985251105057536,481536,1880
5.359447722597493,0.21064466685056688,0.5131720075227372,0.08078010501088327,0.10103951792301838,0.13719923106935672,484096,1890
8.8714893669694,0.3094109073281288,0.930326208831812,0.0802740730936843,0.09920887220680154,0.13721438831727906,486656,1900
12.83011088552753,0.33093474358320235,1.0302793059486106,0.08049397268825431,0.09840674647271186,0.1374766673099013,489216,1910
20.88619868389365,0.43662687093019487,1.3949390040888645,0.07991621810342027,0.0985272695877433,0.1336717872061351,491776,1920
10.495970556199701,0.2908126547932625,0.8783661773536112,0.0745508014043766,0.09910955610941712,0.1346809448141719,494336,1930
20.12267198146872,2.07162611335516,7.892092627598408,0.08142440837375292,0.09655258009711137,0.1301602381288642,496896,1940
22.682272725248332,2.0287244379520417,8.09428197079953,0.07536619302458471,0.09840039194307534,0.13496057333727796,499456,1950
21.867026785145868,1.3005151942372322,4.7079277938675865,0.07329042102347831,0.09487002004328883,0.13376996333268365,502016,1960
22.02251699647342,0.4328350469470024,1.3930658980163884,0.07579460422866627,0.09812520852983002,0.12688901020100873,504576,1970
19.61855579680184,0.49178373962640765,1.5864041791036987,0.07689003244740887,0.09848513438131298,0.13189943137180374,507136,1980
21.531007623725568,1.2522163704037665,4.700456219940009,0.07448234705567292,0.094474199358204,0.1268046703098154,509696,1990
11.56245986987096,0.29449542015790936,0.8511805684804999,0.07887764837393056,0.09519538921673644,0.13923750802181525,512256,2000
6.126251969311487,0.21381626576185225,0.5611318494937719,0.07348665112538115,0.09660994489063578,0.1266253162622451,514816,2010
13.262059894934778,0.3185908146202564,0.9811490610036554,0.07245801550770177,0.09567680020492,0.12933979087082062,517376,2020
10.96106333274974,0.3114782102406025,0.9258738564830256,0.07442967546883075,0.08972796558143112,0.1261199241904895,519936,2030
23.536736407711103,1.1941807210445405,4.358340348177835,0.07221037076858727,0.09313761544073197,0.12522562283930597,522496,2040
22.879999220794673,2.065384401381016,8.30927168796028,0.07236540239697607,0.09306006954096026,0.12315776956275222,525056,2050
28.887377757380634,0.5475117325782776,1.8470183142593894,0.07408682739033419,0.09305190385316506,0.12656775669146986,527616,2060
23.66143949183598,1.3326745644211768,4.958087627637204,0.07319894477890342,0.09083976018314173,0.1253140479575392,530176,2070
21.386493684419925,1.2621756002306936,4.781111010483335,0.07071244380308829,0.0895353455145824,0.12647480559440297,532736,2080
10.964096548840203,0.29654054492712023,0.9125832849042332,0.07358689766600479,0.09248601796045422,0.12334005101857831,535296,2090
15.178169249901885,1.1409373134374619,4.201622021597698,0.07157650741660716,0.0912994754001712,0.12923557183589035,537856,2100
8.802081427428993,0.25843255817890165,0.8195152132936443,0.06730190390562267,0.08840180271845413,0.12322203490631024,540416,2110
13.515983106061682,1.106058418750763,4.134262687545529,0.06912998992624693,0.09175572090991183,0.12075976951191052,542976,2120
8.194838599809515,0.2558460280299187,0.7150407961889431,0.0673881068330589,0.0890208039917169,0.12384277503036574,545536,2130
29.98640385522673,2.133002856373787,8.164973216393298,0.07105051525933663,0.09098145977434595,0.11707598962019221,548096,2140
13.964540979165736,1.0954248145222663,4.020907183689783,0.06932598081926031,0.08972213146708632,0.12216370465815626,550656,2150
21.76839523224044,1.2736845716834069,4.99778464291996,0.07179351308008255,0.09001514491359454,0.11918613085953088,553216,2160
19.060798143264467,0.42922791987657555,1.4422691741897047,0.07211388547323075,0.09028192651005558,0.11719120422164339,555776,2170
17.953317670557134,0.42849726453423503,1.4562144802826995,0.07085114461446661,0.09077078016565697,0.11735820531377343,558336,2180
12.32645254509132,0.30019336491823195,0.9007653305137698,0.06831305225690212,0.0871104875601318,0.11730715250499547,560896,2190
17.36984949462262,0.4410468965768814,1.5217085270341608,0.06635886852214798,0.08477119706885064,0.12013873242373976,563456,2200
18.705102570386643,1.1701689392328263,4.575716418050857,0.06829986705532384,0.08728291227746357,0.1169823322335757,566016,2210
5.850920241010591,0.19908725917339323,0.5371723442156904,0.06873977762607933,0.08521342467828054,0.11681846790916982,568576,2220
5.611242251489446,0.2068973228335381,0.520987199668073,0.06673005875952316,0.08672209557304077,0.11924550759722466,571136,2230
4.8564659014865885,0.19533836990594863,0.5026076341748149,0.06600658072751354,0.08612048704718711,0.11641073627120775,573696,2240
7.02263654553502,0.2321271277964115,0.6383216496551389,0.06654069904934562,0.08607771098150264,0.11454831269927004,576256,2250
4.4739296808059725,0.2014341503381729,0.546809461856834,0.06465899776494372,0.07834032405881683,0.11596503113866385,578816,2260
7.2084837083501485,0.233990503102541,0.7219715429695721,0.06644190233200792,0.0832067289962282,0.11020199098279622,581376,2270
19.55608425925076,1.2127321913838387,4.442007307743774,0.06948339484966869,0.08552412539260619,0.11101825801940386,583936,2280
19.246589107899258,1.205983425676823,4.530016315976583,0.06774458115401334,0.08389490039444711,0.11265364121533479,586496,2290
5.171208275039595,0.185689240694046,0.4723891750331767,0.06679627209035188,0.08069676567565601,0.11280670304011885,589056,2300
17.7007274648685,0.38690800219774246,1.3044913409224739,0.06683768387141122,0.08330542226264526,0.10905390269283188,591616,2310
4.164400206850859,0.17578029111027718,0.44475555176367837,0.06355023858966412,0.08362567216364206,0.11288126551166712,594176,2320
21.580858515241964,2.0015820726752276,7.948742387410346,0.06392892416543466,0.07842538216304114,0.11176712879328635,596736,2330
8.684969411379184,0.2512636572122574,0.7472085215833407,0.06358233353839482,0.08423551419315137,0.11208305152383853,599296,2340
11.069591873467191,0.2778494134545326,0.8877590385878951,0.06291947272886583,0.08224464151096093,0.11009534032365902,601856,2350
13.842000970475988,1.1550380885601041,4.3464622110384035,0.06509442540424826,0.08556207343303587,0.11431871904383327,604416,2360
16.10953063705942,1.0885536268353462,3.9775738494049615,0.06493744492942201,0.08079084912418638,0.11664415941603727,606976,2370
18.157006023960115,0.3352810502052307,1.1328918571204039,0.06394046014294222,0.0817681705232556,0.11330382466159837,609536,2380
14.969606077032303,1.10784669443965,4.252874637037412,0.06457071618509816,0.07847712788778773,0.10764032042357925,612096,2390
6.00122879765947,0.20463421940803528,0.5482494641117838,0.06446545841366666,0.08094665660156877,0.10663272090359864,614656,2400
36.883343777909815,1.445949933677912,5.721639503562116,0.06587306482167138,0.08146312477159823,0.10828298157305903,617216,2410
9.015384311874069,0.2364996887743473,0.6914900331909564,0.06621245357894115,0.07971604831215612,0.10405042013810147,619776,2420
9.037918952542734,0.2704717755317688,0.8439664141818264,0.06321788188008774,0.0801330012540426,0.1115910308477573,622336,2430
